train_label, mse, rmse, mae, r2
MLPRegressor_36,23.73082,4.87143,3.67761,0.75123
MLPRegressor_37,17.44491,4.17671,3.15607,0.82005
MLPRegressor_38,18.14459,4.25965,3.29229,0.81208
MLPRegressor_39,27.58229,5.25188,4.12263,0.72762
MLPRegressor_40,19.95515,4.46712,3.44346,0.78626
MLPRegressor_41,32.60933,5.71046,4.49413,0.65398
MLPRegressor_42,24.39280,4.93891,3.61797,0.73681
MLPRegressor_43,18.04566,4.24802,3.25576,0.80855
MLPRegressor_44,34.31495,5.85790,4.48964,0.66837
MLPRegressor_45,17.44868,4.17716,3.20451,0.81163
MLPRegressor_46,20.24145,4.49905,3.60824,0.80051
MLPRegressor_47,21.45957,4.63245,3.42286,0.76630
MLPRegressor_48,26.99515,5.19569,3.98453,0.68852
MLPRegressor_49,24.46611,4.94632,3.82267,0.73626
MLPRegressor_50,14.90674,3.86092,3.08492,0.83948
MLPRegressor_51,28.61238,5.34905,4.26275,0.69883
MLPRegressor_52,18.67630,4.32161,3.41789,0.79564
MLPRegressor_53,28.61326,5.34914,4.15250,0.71201
MLPRegressor_54,18.03364,4.24660,3.25748,0.82758
MLPRegressor_55,26.14028,5.11276,4.04255,0.72803
MLPRegressor_56,23.82074,4.88065,3.66065,0.76653
MLPRegressor_57,17.52058,4.18576,3.16024,0.80715
MLPRegressor_58,12.36927,3.51700,2.74834,0.87621
MLPRegressor_59,16.88192,4.10876,3.20623,0.81848
MLPRegressor_60,25.18757,5.01872,3.91573,0.73185
MLPRegressor_61,14.52621,3.81133,2.91132,0.81508
MLPRegressor_62,21.12997,4.59673,3.59967,0.79986
MLPRegressor_63,23.71806,4.87012,3.71291,0.75709
MLPRegressor_64,20.72318,4.55227,3.29054,0.78701
MLPRegressor_65,33.57495,5.79439,4.38959,0.66553
MLPRegressor_66,36.26618,6.02214,4.83826,0.66451
MLPRegressor_67,21.48248,4.63492,3.58350,0.76893
MLPRegressor_68,26.48760,5.14661,3.95642,0.71651
MLPRegressor_69,12.58756,3.54789,2.77466,0.86685
MLPRegressor_70,32.97902,5.74274,4.54622,0.64747
MLPRegressor_71,16.54849,4.06798,3.26592,0.81494
MLPRegressor_72,23.45275,4.84280,3.77456,0.75259
MLPRegressor_73,19.05709,4.36544,3.39887,0.80542
MLPRegressor_74,27.00095,5.19624,4.12262,0.72352
MLPRegressor_75,26.32123,5.13042,4.02114,0.70197
MLPRegressor_76,23.03570,4.79955,3.85003,0.75971
MLPRegressor_77,24.77010,4.97696,3.58948,0.70116
MLPRegressor_78,23.24789,4.82161,3.71409,0.77008
MLPRegressor_79,20.24367,4.49930,3.55875,0.78687
MLPRegressor_80,26.22473,5.12101,4.03786,0.72000
MLPRegressor_81,30.51467,5.52401,4.20145,0.67015
MLPRegressor_82,25.69698,5.06922,3.96829,0.72737
MLPRegressor_83,25.31130,5.03103,3.82542,0.73275
MLPRegressor_84,22.55924,4.74966,3.75823,0.75121
MLPRegressor_85,27.34934,5.22966,3.99256,0.72182
MLPRegressor_86,30.35750,5.50976,4.32312,0.68256
MLPRegressor_87,16.30894,4.03843,3.14502,0.83446
MLPRegressor_88,17.10320,4.13560,3.24400,0.82498
MLPRegressor_89,29.74461,5.45386,4.18188,0.71216
MLPRegressor_90,17.29420,4.15863,3.12338,0.83098
MLPRegressor_91,15.35503,3.91855,3.04238,0.83072
