train_label, mse, rmse, mae, r2
RandomForestRegressor_63,2.28820,1.51268,0.81982,0.97528
RandomForestRegressor_64,1.49248,1.22167,0.62507,0.98348
RandomForestRegressor_65,2.00396,1.41561,0.74737,0.97763
RandomForestRegressor_66,2.01484,1.41945,0.75039,0.97779
RandomForestRegressor_67,1.83851,1.35592,0.68942,0.97895
RandomForestRegressor_68,1.94829,1.39581,0.73907,0.97914
RandomForestRegressor_69,2.15136,1.46675,0.70551,0.97878
RandomForestRegressor_70,1.84159,1.35705,0.70688,0.97908
RandomForestRegressor_71,1.81333,1.34660,0.70862,0.97918
RandomForestRegressor_72,2.07252,1.43962,0.68898,0.97884
RandomForestRegressor_73,1.85463,1.36185,0.72298,0.97910
RandomForestRegressor_74,1.68257,1.29714,0.65334,0.98203
RandomForestRegressor_75,1.57718,1.25586,0.64764,0.98021
RandomForestRegressor_76,1.81215,1.34616,0.71849,0.97937
RandomForestRegressor_77,1.65663,1.28710,0.70385,0.98107
RandomForestRegressor_78,1.20856,1.09935,0.57759,0.98630
RandomForestRegressor_79,1.69999,1.30384,0.62935,0.98104
RandomForestRegressor_80,1.79019,1.33798,0.68653,0.98154
RandomForestRegressor_81,1.59703,1.26374,0.71122,0.98185
RandomForestRegressor_82,1.16977,1.08156,0.57631,0.98727
RandomForestRegressor_83,1.64704,1.28337,0.66398,0.98138
RandomForestRegressor_84,1.49408,1.22232,0.65872,0.98299
RandomForestRegressor_85,2.25233,1.50078,0.82704,0.97737
RandomForestRegressor_86,1.81772,1.34823,0.69855,0.97840
RandomForestRegressor_87,1.64256,1.28163,0.65146,0.98203
RandomForestRegressor_88,1.81651,1.34778,0.69600,0.98000
RandomForestRegressor_89,2.00768,1.41693,0.72274,0.97733
RandomForestRegressor_90,1.67131,1.29279,0.63355,0.98214
RandomForestRegressor_91,2.32331,1.52424,0.82547,0.97285
RandomForestRegressor_92,1.74219,1.31992,0.65402,0.97909
RandomForestRegressor_93,1.75510,1.32480,0.69388,0.98119
RandomForestRegressor_94,1.31816,1.14811,0.63490,0.98539
RandomForestRegressor_95,1.43786,1.19911,0.60698,0.98449
RandomForestRegressor_96,1.36408,1.16794,0.58625,0.98418
RandomForestRegressor_97,1.49119,1.22114,0.68141,0.98217
RandomForestRegressor_98,1.35581,1.16439,0.60530,0.98390
RandomForestRegressor_99,2.10431,1.45063,0.71691,0.97749
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,8.50122,2.91086,2.03947,0.90857
SVR,24.70439,4.95386,3.53868,0.73839
GaussianProcessRegressor,0.89180,0.90065,0.54404,0.99029
MLPRegressor,17.81543,4.18088,3.25230,0.80975
RandomForestRegressor,1.73026,1.31135,0.68315,0.98058
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,0.98741,0.16776,0.12312,0.00977
SVR,4.01324,0.40461,0.27371,0.03076
GaussianProcessRegressor,0.63616,0.28397,0.08519,0.00684
MLPRegressor,4.89441,0.57941,0.47848,0.04894
RandomForestRegressor,0.27207,0.10308,0.05639,0.00296
