train_label, mse, rmse, mae, r2
RandomForestRegressor_62,1.86640,1.36616,0.74251,0.98085
RandomForestRegressor_63,2.27734,1.50909,0.79434,0.97540
RandomForestRegressor_64,1.61039,1.26901,0.66023,0.98399
RandomForestRegressor_65,1.58801,1.26016,0.68946,0.98203
RandomForestRegressor_66,2.16790,1.47238,0.73998,0.97219
RandomForestRegressor_67,1.99776,1.41342,0.73607,0.97933
RandomForestRegressor_68,1.91744,1.38472,0.73431,0.97843
RandomForestRegressor_69,2.36825,1.53891,0.79425,0.97421
RandomForestRegressor_70,1.50607,1.22722,0.66503,0.98330
RandomForestRegressor_71,1.96833,1.40297,0.72723,0.97463
RandomForestRegressor_72,1.99161,1.41124,0.70974,0.97762
RandomForestRegressor_73,2.48700,1.57702,0.83888,0.97279
RandomForestRegressor_74,1.62686,1.27548,0.64910,0.98186
RandomForestRegressor_75,1.50500,1.22679,0.63266,0.98346
RandomForestRegressor_76,1.68469,1.29796,0.67102,0.97915
RandomForestRegressor_77,1.94127,1.39330,0.71454,0.97727
RandomForestRegressor_78,1.43590,1.19829,0.65315,0.98388
RandomForestRegressor_79,1.44460,1.20192,0.62703,0.98476
RandomForestRegressor_80,1.98423,1.40863,0.71671,0.97763
RandomForestRegressor_81,1.70558,1.30598,0.71970,0.97953
RandomForestRegressor_82,1.17734,1.08505,0.56916,0.98644
RandomForestRegressor_83,1.70502,1.30576,0.64582,0.97901
RandomForestRegressor_84,1.54834,1.24432,0.62370,0.98089
RandomForestRegressor_85,1.76233,1.32753,0.71378,0.98024
RandomForestRegressor_86,1.56428,1.25071,0.66720,0.98155
RandomForestRegressor_87,1.49377,1.22220,0.63414,0.98249
RandomForestRegressor_88,1.70724,1.30662,0.63533,0.98095
RandomForestRegressor_89,1.73554,1.31740,0.68958,0.98036
RandomForestRegressor_90,1.60675,1.26757,0.61317,0.98062
RandomForestRegressor_91,1.74050,1.31928,0.67018,0.97941
RandomForestRegressor_92,2.14833,1.46572,0.77698,0.97693
RandomForestRegressor_93,1.90011,1.37845,0.73330,0.97680
RandomForestRegressor_94,1.51400,1.23045,0.60924,0.98416
RandomForestRegressor_95,1.74986,1.32282,0.70939,0.97960
RandomForestRegressor_96,1.86033,1.36394,0.73820,0.97887
RandomForestRegressor_97,1.62124,1.27328,0.67665,0.98316
RandomForestRegressor_98,1.63789,1.27980,0.68799,0.98270
RandomForestRegressor_99,1.57767,1.25605,0.61535,0.98188
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,8.41568,2.89630,2.03492,0.90853
SVR,24.46484,4.92958,3.52507,0.73839
GaussianProcessRegressor,0.77004,0.84664,0.52885,0.99151
MLPRegressor,18.20828,4.23124,3.28233,0.80220
RandomForestRegressor,1.76472,1.32387,0.69358,0.98001
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,0.95989,0.16470,0.11267,0.01000
SVR,3.98430,0.40505,0.29251,0.02941
GaussianProcessRegressor,0.48449,0.23074,0.07481,0.00537
MLPRegressor,4.58910,0.55214,0.44040,0.05167
RandomForestRegressor,0.29580,0.10992,0.05692,0.00325
