train_label, mse, rmse, mae, r2
RandomForestRegressor_61,1.67708,1.29502,0.74021,0.98099
RandomForestRegressor_62,2.01844,1.42072,0.77293,0.97497
RandomForestRegressor_63,2.25071,1.50024,0.82572,0.97556
RandomForestRegressor_64,2.03524,1.42662,0.79938,0.97759
RandomForestRegressor_65,2.67726,1.63623,0.88820,0.97164
RandomForestRegressor_66,1.97953,1.40696,0.80929,0.97784
RandomForestRegressor_67,2.01677,1.42013,0.80895,0.97647
RandomForestRegressor_68,2.92037,1.70891,0.98636,0.96439
RandomForestRegressor_69,1.90600,1.38058,0.76452,0.97748
RandomForestRegressor_70,1.47305,1.21369,0.70313,0.98182
RandomForestRegressor_71,2.36734,1.53862,0.88173,0.97370
RandomForestRegressor_72,2.07078,1.43902,0.81314,0.97874
RandomForestRegressor_73,2.15701,1.46868,0.83934,0.97828
RandomForestRegressor_74,1.97160,1.40414,0.74879,0.97744
RandomForestRegressor_75,1.42516,1.19380,0.72516,0.98290
RandomForestRegressor_76,2.31619,1.52190,0.86924,0.97405
RandomForestRegressor_77,2.52487,1.58898,0.91762,0.97213
RandomForestRegressor_78,1.82210,1.34985,0.76968,0.97849
RandomForestRegressor_79,1.57953,1.25679,0.73857,0.98215
RandomForestRegressor_80,1.80062,1.34187,0.79038,0.97914
RandomForestRegressor_81,1.72709,1.31419,0.74346,0.97828
RandomForestRegressor_82,1.62056,1.27301,0.72510,0.97966
RandomForestRegressor_83,2.89421,1.70124,0.97260,0.97060
RandomForestRegressor_84,1.80800,1.34462,0.77250,0.98002
RandomForestRegressor_85,2.24420,1.49806,0.88401,0.97546
RandomForestRegressor_86,1.88889,1.37437,0.77799,0.97625
RandomForestRegressor_87,2.12001,1.45602,0.82750,0.97691
RandomForestRegressor_88,2.10242,1.44997,0.80824,0.97767
RandomForestRegressor_89,2.10120,1.44955,0.79188,0.97555
RandomForestRegressor_90,2.51682,1.58645,0.90509,0.97302
RandomForestRegressor_91,2.27157,1.50717,0.83606,0.97659
RandomForestRegressor_92,1.99014,1.41072,0.83426,0.97888
RandomForestRegressor_93,2.09533,1.44752,0.81400,0.97553
RandomForestRegressor_94,1.69025,1.30010,0.76997,0.97744
RandomForestRegressor_95,2.03182,1.42542,0.82243,0.97742
RandomForestRegressor_96,1.85481,1.36191,0.77107,0.97824
RandomForestRegressor_97,2.71825,1.64871,0.90016,0.97094
RandomForestRegressor_98,1.70921,1.30737,0.72475,0.98033
RandomForestRegressor_99,1.88974,1.37468,0.76620,0.98005
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,8.49470,2.90863,2.03775,0.90819
SVR,23.58407,4.84140,3.45852,0.74880
GaussianProcessRegressor,2.11787,1.44930,0.81938,0.97619
MLPRegressor,17.18050,4.10498,3.17129,0.81502
RandomForestRegressor,2.03082,1.42013,0.80613,0.97715
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.08124,0.18597,0.13450,0.01101
SVR,3.67341,0.38068,0.25565,0.02839
GaussianProcessRegressor,0.38996,0.13193,0.06664,0.00401
MLPRegressor,4.73433,0.57413,0.46726,0.04959
RandomForestRegressor,0.34201,0.11853,0.06278,0.00352
