train_label, mse, rmse, mae, r2
RandomForestRegressor_62,2.02844,1.42423,0.71429,0.97904
RandomForestRegressor_63,1.68039,1.29630,0.69367,0.97974
RandomForestRegressor_64,2.19355,1.48106,0.79340,0.97275
RandomForestRegressor_65,1.87476,1.36922,0.69872,0.98020
RandomForestRegressor_66,1.77143,1.33095,0.68436,0.98135
RandomForestRegressor_67,1.84210,1.35724,0.74737,0.97864
RandomForestRegressor_68,1.89235,1.37563,0.72229,0.97985
RandomForestRegressor_69,1.79847,1.34107,0.67509,0.98188
RandomForestRegressor_70,1.94438,1.39441,0.73968,0.97929
RandomForestRegressor_71,1.71790,1.31069,0.67935,0.98132
RandomForestRegressor_72,1.39751,1.18216,0.62152,0.98360
RandomForestRegressor_73,1.67397,1.29382,0.70658,0.98110
RandomForestRegressor_74,2.08108,1.44259,0.67863,0.97822
RandomForestRegressor_75,1.76391,1.32812,0.67771,0.98268
RandomForestRegressor_76,1.79499,1.33977,0.69063,0.98030
RandomForestRegressor_77,2.28555,1.51180,0.78543,0.97623
RandomForestRegressor_78,1.95121,1.39686,0.68836,0.97968
RandomForestRegressor_79,2.19536,1.48168,0.76604,0.97791
RandomForestRegressor_80,1.46194,1.20911,0.64421,0.98263
RandomForestRegressor_81,1.29031,1.13592,0.62802,0.98595
RandomForestRegressor_82,1.94429,1.39438,0.76056,0.97765
RandomForestRegressor_83,1.46764,1.21146,0.66458,0.98360
RandomForestRegressor_84,1.77820,1.33349,0.70789,0.97940
RandomForestRegressor_85,1.39277,1.18016,0.63000,0.98393
RandomForestRegressor_86,1.67281,1.29337,0.66662,0.98119
RandomForestRegressor_87,1.86964,1.36735,0.71962,0.97814
RandomForestRegressor_88,2.10475,1.45078,0.73559,0.97834
RandomForestRegressor_89,2.46333,1.56950,0.83419,0.97463
RandomForestRegressor_90,1.93338,1.39046,0.72312,0.97854
RandomForestRegressor_91,2.24972,1.49991,0.77005,0.97780
RandomForestRegressor_92,2.10398,1.45051,0.69983,0.97266
RandomForestRegressor_93,1.98087,1.40744,0.77315,0.97662
RandomForestRegressor_94,1.76685,1.32923,0.67269,0.98191
RandomForestRegressor_95,1.89718,1.37738,0.68065,0.98153
RandomForestRegressor_96,1.93648,1.39158,0.74767,0.97853
RandomForestRegressor_97,2.17764,1.47568,0.79752,0.97364
RandomForestRegressor_98,2.57849,1.60577,0.85005,0.97019
RandomForestRegressor_99,1.61035,1.26899,0.63040,0.98262
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,9.66708,3.10369,2.19208,0.89836
SVR,28.62036,5.33741,3.83747,0.70319
GaussianProcessRegressor,1.46879,1.16926,0.63382,0.98418
MLPRegressor,21.42365,4.59882,3.56664,0.77568
RandomForestRegressor,1.89095,1.36952,0.71799,0.97920
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.15097,0.18483,0.13768,0.01208
SVR,3.92328,0.36391,0.26943,0.02840
GaussianProcessRegressor,0.95704,0.31880,0.09576,0.01058
MLPRegressor,4.86011,0.52397,0.41949,0.04966
RandomForestRegressor,0.33805,0.12392,0.06814,0.00376
