train_label, mse, rmse, mae, r2
RandomForestRegressor_62,1.28979,1.13569,0.59573,0.98542
RandomForestRegressor_63,2.01017,1.41780,0.74719,0.97752
RandomForestRegressor_64,1.66102,1.28880,0.62853,0.98157
RandomForestRegressor_65,1.84572,1.35857,0.69443,0.97860
RandomForestRegressor_66,1.59478,1.26285,0.69310,0.98138
RandomForestRegressor_67,2.79968,1.67322,0.84312,0.97437
RandomForestRegressor_68,1.58143,1.25755,0.67793,0.98243
RandomForestRegressor_69,1.91710,1.38460,0.73299,0.98006
RandomForestRegressor_70,1.99976,1.41413,0.72182,0.97863
RandomForestRegressor_71,1.93429,1.39079,0.71348,0.97935
RandomForestRegressor_72,1.39627,1.18164,0.61524,0.98378
RandomForestRegressor_73,1.27750,1.13027,0.59436,0.98616
RandomForestRegressor_74,1.64106,1.28104,0.68707,0.98119
RandomForestRegressor_75,1.60874,1.26836,0.67949,0.98246
RandomForestRegressor_76,1.40467,1.18519,0.63100,0.98456
RandomForestRegressor_77,1.44395,1.20165,0.62201,0.98374
RandomForestRegressor_78,1.39943,1.18298,0.64117,0.98392
RandomForestRegressor_79,2.05674,1.43413,0.75459,0.97863
RandomForestRegressor_80,2.23143,1.49380,0.77006,0.97418
RandomForestRegressor_81,1.98205,1.40785,0.75107,0.97729
RandomForestRegressor_82,1.68975,1.29990,0.69358,0.98064
RandomForestRegressor_83,1.48197,1.21736,0.65826,0.98399
RandomForestRegressor_84,1.50273,1.22586,0.66543,0.98358
RandomForestRegressor_85,1.57486,1.25494,0.64701,0.98216
RandomForestRegressor_86,1.96212,1.40076,0.75490,0.97880
RandomForestRegressor_87,2.03438,1.42632,0.73727,0.97887
RandomForestRegressor_88,1.88163,1.37172,0.71181,0.97769
RandomForestRegressor_89,1.67006,1.29231,0.65941,0.98065
RandomForestRegressor_90,1.83999,1.35646,0.68562,0.98011
RandomForestRegressor_91,1.59363,1.26239,0.60166,0.98319
RandomForestRegressor_92,1.91195,1.38273,0.66807,0.97753
RandomForestRegressor_93,2.53254,1.59139,0.85460,0.97401
RandomForestRegressor_94,1.44201,1.20084,0.60480,0.98361
RandomForestRegressor_95,1.88665,1.37355,0.72784,0.97777
RandomForestRegressor_96,2.46569,1.57025,0.79627,0.97225
RandomForestRegressor_97,1.47681,1.21524,0.64043,0.98445
RandomForestRegressor_98,2.38826,1.54540,0.81231,0.97485
RandomForestRegressor_99,2.54194,1.59435,0.82061,0.97566
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,9.69755,3.10869,2.19177,0.89869
SVR,28.94872,5.36907,3.85101,0.70117
GaussianProcessRegressor,1.32910,1.12658,0.62772,0.98582
MLPRegressor,22.52309,4.71764,3.66130,0.76540
RandomForestRegressor,1.89822,1.37181,0.71300,0.97933
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.13432,0.18325,0.13509,0.01073
SVR,3.74736,0.34904,0.25101,0.02564
GaussianProcessRegressor,0.60482,0.24477,0.08140,0.00647
MLPRegressor,4.82566,0.51666,0.42453,0.04992
RandomForestRegressor,0.35260,0.12789,0.06529,0.00338
